qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
6,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Mr. Gary's class has a goal of selling 500 pizzas in three months. The class sold 135 pizzas in the first month and 257 pizzas in the second month. Exactly how many more pizzas does the class need to sell to reach its goal?,0,0.14556358769648314,2.99639110361479,0:0.1456|1:0.1191|2:0.1186|3:0.1325|4:0.1184|5:0.1219|6:0.1251|7:0.1188
7,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Which of these best represents this set of cherries?,0,0.22532873410062246,2.867281155694706,0:0.2253|1:0.0891|2:0.0892|3:0.0891|4:0.0891|5:0.2207|6:0.0892|7:0.1082
8,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Which of these is best represented by this number line?,6,0.32402580054349867,2.8055788376640365,0:0.0940|1:0.0940|2:0.0943|3:0.1046|4:0.0940|5:0.1007|6:0.3240|7:0.0943
9,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Which number sentence is true?,6,0.25844202111829234,2.8190520064975617,0:0.0860|1:0.0860|2:0.0860|3:0.0860|4:0.2229|5:0.0860|6:0.2584|7:0.0888
11,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,This model shows a rectangle that is 3 feet long and 2 feet wide. Which is the closest to the area of the shaded part of this modeL?,3,0.2432612878524008,2.922474632443956,0:0.1239|1:0.1061|2:0.1025|3:0.2433|4:0.1025|5:0.1061|6:0.1127|7:0.1031
13,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Claudia painted a picture as shown. Which measurement is closest to the perimeter of Claudia's picture?,3,0.22139230638021362,2.9485175448453895,0:0.1109|1:0.1109|2:0.1121|3:0.2214|4:0.1109|5:0.1120|6:0.1110|7:0.1109
14,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Which is closest to the time shown on this clock?,3,0.25872542974095764,2.905769766708934,0:0.1051|1:0.1051|2:0.1080|3:0.2587|4:0.1051|5:0.1051|6:0.1075|7:0.1052
15,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Allen arrived at his friend's house at 3:20 P.M. He left 2 hours later. At what time did Allen leave his friend's house?,3,0.139255565623967,2.997457706719839,0:0.1203|1:0.1203|2:0.1205|3:0.1393|4:0.1213|5:0.1214|6:0.1366|7:0.1203
16,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Claire arrived at the zoo at 12:45 P.M. She left the zoo at 3:45 P.M. What was the total amount of time Claire was at the zoo?,6,0.17494385231594037,2.9829433821254345,0:0.1142|1:0.1142|2:0.1145|3:0.1353|4:0.1142|5:0.1184|6:0.1749|7:0.1143
17,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Which 3 polygons were combined without overlapping to make the figure shown?,3,0.24484934226824678,2.9206250301940146,0:0.1040|1:0.1040|2:0.1066|3:0.2448|4:0.1254|5:0.1040|6:0.1070|7:0.1040
18,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Mrs. Morgan wants to know what game the students would like to play during indoor recess. What is the best way for Mrs. Morgan to collect the data?,0,0.2388585043568364,2.923810642548629,0:0.2389|1:0.1037|2:0.1044|3:0.1037|4:0.1037|5:0.1378|6:0.1042|7:0.1037
19,math_grade3_practice_2023,math-grade3-practice-2023.js,multiple-choice,Four students have a total of 200 coins. This pictograph represents the number of coins three of the students have. The number of coins Diana has is missing. Which set represents the number of coins Diana has?,6,0.2942305955771959,2.818991847500052,0:0.1723|1:0.0881|2:0.0882|3:0.0881|4:0.0881|5:0.0893|6:0.2942|7:0.0917
1,math_grade4_2014,math-grade4-2014.js,multiple-choice,What is the sum of 3 5 and 1 10 ?,3,0.14154377347408728,2.998258893186958,0:0.1226|1:0.1226|2:0.1226|3:0.1415|4:0.1226|5:0.1226|6:0.1226|7:0.1226
2,math_grade4_2014,math-grade4-2014.js,multiple-choice,Wilma drinks 1.09 liters of juice. Richard drinks 0.987 liter of juice. How much more juice does Wilma drink than Richard?,6,0.1304877005787787,2.999777906313236,0:0.1245|1:0.1236|2:0.1237|3:0.1258|4:0.1236|5:0.1248|6:0.1305|7:0.1236
3,math_grade4_2014,math-grade4-2014.js,multiple-choice,What is the least common multiple of 8 and 12?,0,0.13751349489320028,2.9987498324220274,0:0.1375|1:0.1255|2:0.1211|3:0.1268|4:0.1211|5:0.1211|6:0.1258|7:0.1211
4,math_grade4_2014,math-grade4-2014.js,multiple-choice,What is the product of 84 and 76?,4,0.13155470801916505,2.9996706739945975,0:0.1232|1:0.1234|2:0.1233|3:0.1262|4:0.1316|5:0.1237|6:0.1253|7:0.1232
5,math_grade4_2014,math-grade4-2014.js,free-response,Kristin poured 6 ounces of lemonade into each of 19 glasses. Exactly how many ounces of lemonade did Kristin pour into all of these glasses?,6,0.13185068521679752,2.9990899373672955,0:0.1214|1:0.1210|2:0.1226|3:0.1313|4:0.1210|5:0.1287|6:0.1319|7:0.1221
6,math_grade4_2014,math-grade4-2014.js,multiple-choice,"At a store, flowerpots cost $28 each. Which is closest to the total cost of 72 of these flowerpots?",6,0.1595487460253557,2.986298067864149,0:0.1148|1:0.1151|2:0.1148|3:0.1512|4:0.1148|5:0.1148|6:0.1595|7:0.1148
7,math_grade4_2014,math-grade4-2014.js,multiple-choice,A school choir sold 825 tickets for a concert. Each ticket cost $9. What was the total cost of all the tickets sold?,6,0.15461532644640244,2.993490375810275,0:0.1333|1:0.1188|2:0.1182|3:0.1191|4:0.1182|5:0.1193|6:0.1546|7:0.1184
8,math_grade4_2014,math-grade4-2014.js,multiple-choice,This model is shaded to represent 1 whole. What is the sum of Model 1 and Model 2 shown below?,3,0.24429074558750333,2.9222123892073273,0:0.1031|1:0.1079|2:0.1043|3:0.2443|4:0.1031|5:0.1165|6:0.1163|7:0.1044
9,math_grade4_2014,math-grade4-2014.js,free-response,"What is the difference between 3,240 and 578?",3,0.13147884984090655,2.9994706573204977,0:0.1302|1:0.1229|2:0.1229|3:0.1315|4:0.1229|5:0.1229|6:0.1237|7:0.1229
10,math_grade4_2014,math-grade4-2014.js,multiple-choice,John ran a total of 342 minutes in a 7-day period. He ran about the same number of minutes each day. Which is closest to the number of minutes John ran on one of those days?,6,0.23559407439303792,2.9296022676084794,0:0.1212|1:0.1033|2:0.1024|3:0.1263|4:0.1063|5:0.1024|6:0.2356|7:0.1024
11,math_grade4_2014,math-grade4-2014.js,multiple-choice,What is the difference between 5 12 and 1 4,3,0.13147884984090655,2.9994706573204977,0:0.1302|1:0.1229|2:0.1229|3:0.1315|4:0.1229|5:0.1229|6:0.1237|7:0.1229
12,math_grade4_2014,math-grade4-2014.js,multiple-choice,Carl does 25 sit-ups 3 times per day. What is the total number of sit-ups Carl does in 7 days?,6,0.25261146388538885,2.912031195190326,0:0.1159|1:0.1031|2:0.1031|3:0.1031|4:0.1159|5:0.1031|6:0.2526|7:0.1031
13,math_grade4_2014,math-grade4-2014.js,multiple-choice,"Which number is a common factor of 15, 18, and 30?",6,0.23499699173808586,2.9342286859028293,0:0.1088|1:0.1098|2:0.1088|3:0.1088|4:0.1110|5:0.1088|6:0.2350|7:0.1088
14,math_grade4_2014,math-grade4-2014.js,multiple-choice,What digit is in the tenths place in this number? 24.816,6,0.2750585735507033,2.883539042272468,0:0.1026|1:0.1026|2:0.1026|3:0.1026|4:0.1026|5:0.1026|6:0.2751|7:0.1093
15,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which division statement represents 3 8 ?,4,0.287519871250492,2.831072937672561,0:0.0901|1:0.0901|2:0.0903|3:0.0901|4:0.2875|5:0.1716|6:0.0903|7:0.0901
16,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which fraction is represented by point W shown on the number line?,6,0.2233110251265334,2.898177790722838,0:0.0945|1:0.0961|2:0.0947|3:0.1974|4:0.0945|5:0.1046|6:0.2233|7:0.0950
17,math_grade4_2014,math-grade4-2014.js,drag-drop,"Identify the place value for each digit in the number 304,215.",7,0.24260687426631475,2.8672573325891793,0:0.0900|1:0.0903|2:0.1048|3:0.0900|4:0.0900|5:0.0900|6:0.2021|7:0.2426
18,math_grade4_2014,math-grade4-2014.js,multiple-choice,This table shows the times it took four students to complete a 40-meter race. Which statement about these times is true?,4,0.2394731660011119,2.903241463357741,0:0.1673|1:0.0954|2:0.0954|3:0.0954|4:0.2395|5:0.0954|6:0.1160|7:0.0954
19,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which statement is true?,4,0.4133027519440348,2.625269619443256,0:0.0838|1:0.0838|2:0.0838|3:0.0838|4:0.4133|5:0.0838|6:0.0838|7:0.0838
20,math_grade4_2014,math-grade4-2014.js,multiple-choice,How is 2.32 written in words?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
21,math_grade4_2014,math-grade4-2014.js,multiple-choice,"What is 7,613,542 rounded to the nearest ten thousand?",6,0.13551784542897627,2.999286065180355,0:0.1234|1:0.1239|2:0.1235|3:0.1234|4:0.1234|5:0.1234|6:0.1355|7:0.1234
22,math_grade4_2014,math-grade4-2014.js,multiple-choice,A fractional part of this group of triangles is shaded. Which group below has an equivalent fraction of the arrows shaded?,1,0.19951991220074744,2.939069656046475,0:0.1025|1:0.1995|2:0.1025|3:0.1816|4:0.1063|5:0.1025|6:0.1025|7:0.1025
23,math_grade4_2014,math-grade4-2014.js,multiple-choice,Model 1 is shaded to represent one whole. Model 2 is shaded to represent a fraction. Which decimal number is represented in Model 2?,3,0.21661135758538186,2.9336026685140553,0:0.0993|1:0.1099|2:0.0993|3:0.2166|4:0.0993|5:0.1106|6:0.1644|7:0.1005
24,math_grade4_2014,math-grade4-2014.js,drag-drop,Order the fractions from greatest to least.,0,0.1533386630209079,2.99376434683532,0:0.1533|1:0.1269|2:0.1170|3:0.1316|4:0.1170|5:0.1170|6:0.1202|7:0.1170
25,math_grade4_2014,math-grade4-2014.js,multiple-choice,"Which number, when rounded to the nearest hundredth, is equal to 7.59?",6,0.23681329913339358,2.9282101361819293,0:0.1050|1:0.1325|2:0.1050|3:0.1050|4:0.1050|5:0.1050|6:0.2368|7:0.1058
26,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which figure has less than four angles?,3,0.20070083973000113,2.9664482506032446,0:0.1232|1:0.1120|2:0.1109|3:0.2007|4:0.1172|5:0.1109|6:0.1141|7:0.1109
27,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which estimate best describes the value of 29 1 3 − 13 2 3 ?,7,0.25502517152555504,2.8865720778064956,0:0.0955|1:0.0955|2:0.0959|3:0.0955|4:0.1019|5:0.1648|6:0.0958|7:0.2550
28,math_grade4_2014,math-grade4-2014.js,multiple-choice,Identify two lines in the figure that appear to be parallel.,3,0.21931855346857035,2.9500620944318348,0:0.1081|1:0.1145|2:0.1145|3:0.2193|4:0.1166|5:0.1081|6:0.1081|7:0.1109
29,math_grade4_2014,math-grade4-2014.js,multiple-choice,Lola's puppy weighed 6 pounds. What is the total number of ounces Lola's puppy weighed?,6,0.28878841960373175,2.8637743517108687,0:0.1016|1:0.1016|2:0.1016|3:0.1016|4:0.1016|5:0.1016|6:0.2888|7:0.1016
30,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which pair of figures appears to be congruent?,3,0.16088324769532983,2.9838272543815805,0:0.1187|1:0.1130|2:0.1552|3:0.1609|4:0.1130|5:0.1130|6:0.1130|7:0.1131
31,math_grade4_2014,math-grade4-2014.js,multiple-choice,A restaurant has 3 gallons of soup. What is the total number of pints of soup this restaurant has?,6,0.3500651454865087,2.7587240351981626,0:0.0928|1:0.0928|2:0.0928|3:0.0928|4:0.0928|5:0.0928|6:0.3501|7:0.0928
32,math_grade4_2014,math-grade4-2014.js,multiple-choice,A basketball team left the school at 2:55 P.M. and returned at 5:45 P.M. What was the total amount of time that passed between the time this team left and returned to the school?,6,0.15177775415541872,2.9933287526991736,0:0.1312|1:0.1160|2:0.1163|3:0.1341|4:0.1160|5:0.1188|6:0.1518|7:0.1160
33,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which of these objects has a mass closest to 1 kilogram?,3,0.22720196628292308,2.9422769981827175,0:0.1172|1:0.1092|2:0.1092|3:0.2272|4:0.1092|5:0.1092|6:0.1092|7:0.1097
34,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which picture shows a single reflection of the figure across line r?,3,0.1840129479294845,2.968010812316537,0:0.1505|1:0.1036|2:0.1047|3:0.1840|4:0.1036|5:0.1253|6:0.1246|7:0.1036
35,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which set of figures shows only octagons?,0,0.28563594778101453,2.867283373523024,0:0.2856|1:0.0994|2:0.0994|3:0.0994|4:0.0994|5:0.0994|6:0.1035|7:0.1138
36,math_grade4_2014,math-grade4-2014.js,multiple-choice,2 meters = __ millimeters,3,0.13682840560687673,2.9990902910656265,0:0.1230|1:0.1230|2:0.1230|3:0.1368|4:0.1230|5:0.1230|6:0.1242|7:0.1241
37,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which of the followign represents ray KL?,5,0.25531058211250024,2.9101933400359887,0:0.1063|1:0.1068|2:0.1065|3:0.1063|4:0.1063|5:0.2553|6:0.1064|7:0.1063
38,math_grade4_2014,math-grade4-2014.js,multiple-choice,Tyrone used 1 pint of liquid to completely fill a container. Which container could be the one Tyrone filled?,3,0.17671116276016638,2.9831689007860778,0:0.1257|1:0.1173|2:0.1137|3:0.1767|4:0.1128|5:0.1171|6:0.1231|7:0.1134
39,math_grade4_2014,math-grade4-2014.js,multiple-choice,Mandy is making a spinner game. She wants the arrow on the spinner to have an equally likely chance of landing on each of 4 spaces. Each space will have a different shape on it. Which appears to be the spinner Mandy should make?,2,0.13858786095300238,2.99777358929156,0:0.1239|1:0.1172|2:0.1386|3:0.1276|4:0.1267|5:0.1184|6:0.1303|7:0.1172
40,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which equation is true?,5,0.28354812688494974,2.775530358715113,0:0.0820|1:0.0820|2:0.0820|3:0.0820|4:0.2238|5:0.2835|6:0.0820|7:0.0825
41,math_grade4_2014,math-grade4-2014.js,multiple-choice,"Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?",6,0.13061901276015006,2.9994228492106303,0:0.1237|1:0.1230|2:0.1219|3:0.1294|4:0.1214|5:0.1283|6:0.1306|7:0.1218
42,math_grade4_2014,math-grade4-2014.js,multiple-choice,The table shows the total number of players on different numbers of bowling teams in a tournament. The pattern continues in the same way. How many bowling teams are needed for a total of 52 players?,6,0.23431274940332097,2.9230706205497974,0:0.1504|1:0.1013|2:0.1057|3:0.1013|4:0.1013|5:0.1040|6:0.2343|7:0.1017
43,math_grade4_2014,math-grade4-2014.js,multiple-choice,Lori has a coin with one side heads and one side tails. Which letter on this number line best represents the probability that this coin flipped one time will land with tails facing up?,6,0.1711103114587877,2.97358774946348,0:0.1137|1:0.1117|2:0.1041|3:0.1394|4:0.1036|5:0.1528|6:0.1711|7:0.1036
44,math_grade4_2014,math-grade4-2014.js,multiple-choice,"This graph shows the morning temperature in a city for each of four days. The morning temperature on Thursday was 52°F. Based on the data in this graph, which day had a temperature closest to Thursday's temperature?",0,0.22032924010921023,2.8912747520909363,0:0.2203|1:0.0884|2:0.2058|3:0.1047|4:0.1024|5:0.0898|6:0.1004|7:0.0884
45,math_grade4_2014,math-grade4-2014.js,multiple-choice,"Todd has the following folders in his backpack: 2 blue 2 red 2 yellow 2 purple The folders are all the same size and shape, Todd reaches into his backpack and selects one folder without looking. What is the likelihood the folder will be green?",3,0.13517318479646034,2.9972796296461324,0:0.1202|1:0.1238|2:0.1176|3:0.1352|4:0.1329|5:0.1351|6:0.1147|7:0.1205
46,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which number sentence is correct?,6,0.28144765198898397,2.8745189831828792,0:0.1016|1:0.1016|2:0.1016|3:0.1016|4:0.1057|5:0.1016|6:0.2814|7:0.1047
47,math_grade4_2014,math-grade4-2014.js,multiple-choice,Which equation shows the use of the associative property of multiplication?,5,0.2610869107666607,2.8889436542492977,0:0.1452|1:0.0955|2:0.0955|3:0.0955|4:0.0955|5:0.2611|6:0.1159|7:0.0957
48,math_grade4_2014,math-grade4-2014.js,point-select,Jeremy rolls a fair number cube labeled 1 through 6. Place a point on the number line to represent the probability that he will roll a 2 on the first roll.,6,0.24054364723877578,2.9258971209244353,0:0.1051|1:0.1051|2:0.1052|3:0.1252|4:0.1051|5:0.1073|6:0.2405|7:0.1067
49,math_grade4_2014,math-grade4-2014.js,multiple-choice,"An art club has 2 fourth-grade girls, 4 third-grade boys, 10 third-grade girls, and 8 fourth-grade boys. Which table correctly shows this information?",0,0.19219045889883174,2.9716115781710264,0:0.1922|1:0.1100|2:0.1106|3:0.1141|4:0.1120|5:0.1190|6:0.1316|7:0.1104
50,math_grade4_2014,math-grade4-2014.js,multiple-choice,"In increasing pattern is shown. 5, 14, 23, 32, 41 Which pattern uses the same rule as the pattern above?",3,0.18115633805524553,2.980137934001624,0:0.1128|1:0.1128|2:0.1157|3:0.1812|4:0.1250|5:0.1138|6:0.1258|7:0.1130
1,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Each circle shown is the same size. Which correctly compares the fractions represented by the shaded regions of each circle?,3,0.2470339124681599,2.918901535417971,0:0.1046|1:0.1053|2:0.1048|3:0.2470|4:0.1046|5:0.1215|6:0.1063|7:0.1059
2,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Each model shown is shaded to represent a fraction. Each model is the same size. Which two models appear to have equivalent fractions shaded?,3,0.2427976993700404,2.9052474117013682,0:0.0968|1:0.1615|2:0.0968|3:0.2428|4:0.0968|5:0.1043|6:0.1032|7:0.0978
3,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Model X represents a number. Key: □ = 1 Which fraction and decimal are equivalent to the number represented by Model X?,6,0.2404124108704405,2.8991828610917745,0:0.0897|1:0.1607|2:0.0899|3:0.1322|4:0.0897|5:0.1069|6:0.2404|7:0.0904
4,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Which estimate best describes the value of 29 1 3 − 13 2 3 ?,7,0.25502517152555504,2.8865720778064956,0:0.0955|1:0.0955|2:0.0959|3:0.0955|4:0.1019|5:0.1648|6:0.0958|7:0.2550
5,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,James needs 1 2 foot of string for each bracelet he makes. He will make 5 bracelets. What is the total length of string James needs to make 5 bracelets?,4,0.1481050498686319,2.989906697232101,0:0.1110|1:0.1110|2:0.1110|3:0.1329|4:0.1481|5:0.1151|6:0.1473|7:0.1237
6,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,A cook will pour 4 cups of uncooked rice into 8 bags. The cook will pour the same amount of rice into each bag. Which division statement best represents this situation?,4,0.1997335426284712,2.9233729983669465,0:0.1002|1:0.1002|2:0.1004|3:0.1002|4:0.1997|5:0.1988|6:0.1004|7:0.1002
7,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Which group can be represented by the division statement shown? 4 5 = 4 ÷ 5,4,0.24931643973563541,2.8731873646139063,0:0.0907|1:0.0907|2:0.0948|3:0.1886|4:0.2493|5:0.0970|6:0.0981|7:0.0907
8,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,The array shown represents a number. It has 5 rows and 10 columns. Which list shows all the factor pairs for this number?,6,0.27806310155548936,2.8693257365774594,0:0.1160|1:0.0933|2:0.0972|3:0.1344|4:0.0933|5:0.0944|6:0.2781|7:0.0933
9,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Cindy rode her bike 4 5 of a mile. Wyatt rode his bike 3 5 of a mile. What is the total distance Cindy and Wyatt rode their bikes?,6,0.17788990342715813,2.9828777726914306,0:0.1152|1:0.1152|2:0.1152|3:0.1204|4:0.1152|5:0.1248|6:0.1779|7:0.1163
10,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,"Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?",6,0.13061901276015006,2.9994228492106303,0:0.1237|1:0.1230|2:0.1219|3:0.1294|4:0.1214|5:0.1283|6:0.1306|7:0.1218
11,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Which estimate is most reasonable for the weight or the mass of the gym shoes this girl is holding?,7,0.13385736932728948,2.9993097776643998,0:0.1225|1:0.1225|2:0.1232|3:0.1225|4:0.1225|5:0.1287|6:0.1242|7:0.1339
12,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,16 ounces = 1 pound 2 pounds = ______ ? ounces,6,0.1399218906544727,2.998573754288939,0:0.1227|1:0.1227|2:0.1228|3:0.1227|4:0.1227|5:0.1237|6:0.1399|7:0.1227
13,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,3 feet = 1 yard Malik bought 38 feet of fencing to place around his garden. Which length is equivalent to 38 feet?,1,0.1754624228963348,2.9733389670213164,0:0.1100|1:0.1755|2:0.1100|3:0.1594|4:0.1100|5:0.1100|6:0.1150|7:0.1100
14,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,This clock shows the time Xavier finished swim practice. His practice lasted 2 hours 20 minutes. At what time did Xavier's swim practice start?,0,0.15128049363149093,2.989196769025421,0:0.1513|1:0.1132|2:0.1132|3:0.1442|4:0.1138|5:0.1132|6:0.1380|7:0.1132
15,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,This line graph shows the total number of cups of lemonade Patrick sold on one day from 10:00 A.M. until 3:00 P.M. Which table shows another way to organize the data?,0,0.22584586455775318,2.878107318997282,0:0.2258|1:0.0880|2:0.1250|3:0.0880|4:0.0880|5:0.0908|6:0.2064|7:0.0881
16,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,Isaiah has erasers in his pocket. • There are orange erasers and purple erasers. • All the erasers are the same size and shape. • Isaiah is least likely to select a purple eraser when he takes one eraser out of his pocket without looking. Which letter best represents the probability Isaiah will select a purple eraser?,5,0.16917900960402538,2.985934925181944,0:0.1240|1:0.1175|2:0.1136|3:0.1347|4:0.1130|5:0.1692|6:0.1152|7:0.1130
17,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,The probability that the arrow on a spinner will land on a space labeled black is 3 6 . Which spinner best represents this situation?,5,0.18752307069384241,2.9766214859229354,0:0.1145|1:0.1145|2:0.1150|3:0.1145|4:0.1145|5:0.1875|6:0.1249|7:0.1145
18,math_grade4_practice_2023,math-grade4-practice-2023.js,multiple-choice,"This list of numbers follows a pattern. 14, 23, 32, 41, 50… The pattern continues in the same way. What will be the 7th number in this pattern?",6,0.1898183944319866,2.9744166102785172,0:0.1170|1:0.1115|2:0.1136|3:0.1265|4:0.1187|5:0.1115|6:0.1898|7:0.1115
1,math_grade5_2014,math-grade5-2014.js,multiple-choice,56.791 + 1.9 = ?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
2,math_grade5_2014,math-grade5-2014.js,multiple-choice,Which decimal is equivalent to 3 5 ?,1,0.34308582764571843,2.7719322995607145,0:0.0938|1:0.3431|2:0.0938|3:0.0938|4:0.0938|5:0.0938|6:0.0938|7:0.0938
3,math_grade5_2014,math-grade5-2014.js,multiple-choice,A parking garage has 12 levels. Each level has 86 parking spaces. What is the total number of parking spaces in the garage?,6,0.3500651454865087,2.7587240351981626,0:0.0928|1:0.0928|2:0.0928|3:0.0928|4:0.0928|5:0.0928|6:0.3501|7:0.0928
4,math_grade5_2014,math-grade5-2014.js,multiple-choice,What is the value of this expression? 6+4(8-5),7,0.30096186116337514,2.750434824297832,0:0.0800|1:0.2189|2:0.0800|3:0.0800|4:0.0800|5:0.0800|6:0.0800|7:0.3010
5,math_grade5_2014,math-grade5-2014.js,multiple-choice,Which list of numbers is ordered from least to greatest?,0,0.1571874160351918,2.9904974563806537,0:0.1572|1:0.1159|2:0.1322|3:0.1172|4:0.1139|5:0.1139|6:0.1358|7:0.1139
6,math_grade5_2014,math-grade5-2014.js,multiple-choice,"Based on the order of operations, which shows the first step in simplifying this expression? 16 ÷ 2 + 6(7 + 4 × 5)",1,0.20453888568670525,2.9492399572622143,0:0.1598|1:0.2045|2:0.1088|3:0.1051|4:0.1075|5:0.0998|6:0.1104|7:0.1042
7,math_grade5_2014,math-grade5-2014.js,free-response,This table shows the weights of Vincent's three dogs. What is the difference between the combined weight of Hannah and Dillon and the weight of Wilson?,0,0.19989970373182697,2.9636884415661644,0:0.1999|1:0.1074|2:0.1076|3:0.1236|4:0.1074|5:0.1118|6:0.1346|7:0.1077
8,math_grade5_2014,math-grade5-2014.js,multiple-choice,"Mary Lee has a total of 216 eggs. Using these eggs, she will fill empty egg cartons that each hold 12 eggs. What is the greatest number of egg cartons that Mary Lee can fill completely?",6,0.2812062704057358,2.874901691181238,0:0.1051|1:0.1017|2:0.1017|3:0.1017|4:0.1017|5:0.1046|6:0.2812|7:0.1023
9,math_grade5_2014,math-grade5-2014.js,multiple-choice,What is the product of 5.06 and 2.1?,4,0.13155470801916505,2.9996706739945975,0:0.1232|1:0.1234|2:0.1233|3:0.1262|4:0.1316|5:0.1237|6:0.1253|7:0.1232
10,math_grade5_2014,math-grade5-2014.js,free-response,493.57 ÷ 7 = __,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
11,math_grade5_2014,math-grade5-2014.js,multiple-choice,The cost for a movie ticket is $5.50. Soft drinks cost $1.25 each. What is the total cost for 13 people to each purchase a movie ticket and a soft drink?,6,0.1547042728359688,2.994521891893991,0:0.1204|1:0.1218|2:0.1204|3:0.1214|4:0.1204|5:0.1205|6:0.1547|7:0.1204
12,math_grade5_2014,math-grade5-2014.js,multiple-choice,"students are comparing their heights. Jose is 4 1 6 feet tall, Lee is 4 1 4 feet tall, Judi is 4 1 12 feet tall, and Sammy is 4 2 3 feet tall. Which student is the tallest?",3,0.15098050965255258,2.991056257995546,0:0.1481|1:0.1179|2:0.1166|3:0.1510|4:0.1166|5:0.1166|6:0.1166|7:0.1166
13,math_grade5_2014,math-grade5-2014.js,multiple-choice,Michael has a total of 10 pies to serve. This table shows the amounts of pie Michael has already served. Which mixed number represents the total amount of pie Michael has left to serve?,6,0.2798695810844398,2.8673615616768187,0:0.1385|1:0.0964|2:0.0966|3:0.0964|4:0.0964|5:0.0994|6:0.2799|7:0.0965
14,math_grade5_2014,math-grade5-2014.js,multiple-choice,"The state of Virginia has a total area of 39,594 square miles. The state of Maryland has a total area of 9,774 square miles. How much larger is the total area of Virginia than Maryland?",6,0.17960369752945282,2.964539868528095,0:0.1084|1:0.1084|2:0.1084|3:0.1697|4:0.1084|5:0.1084|6:0.1796|7:0.1084
15,math_grade5_2014,math-grade5-2014.js,multiple-choice,Karla bought 3 packages of chicken. The total weight of the chicken in these packages is 7.52 pounds. This table shows the weight of the chicken in two packages. What is the weight of the chicken in package Y?,0,0.17314615506782233,2.9655625594527937,0:0.1731|1:0.1053|2:0.1054|3:0.1236|4:0.1080|5:0.1066|6:0.1725|7:0.1054
16,math_grade5_2014,math-grade5-2014.js,multiple-choice,This chart shows the number of miles Tyra walked on each of three days. What is the total number of miles Tyra walked on these three days?,6,0.2503737669702671,2.905770486836089,0:0.1450|1:0.0994|2:0.0994|3:0.1016|4:0.1055|5:0.0994|6:0.2504|7:0.0994
