source_file,test_id,qid,type,clean_text,raw_text
math-grade4-2014.js,math_grade4_2014,15,multiple-choice,Which division statement represents 3 8 ?,Which division statement represents <math><mfrac><mn>3</mn><mn>8</mn></mfrac></math>?
math-grade4-2014.js,math_grade4_2014,16,multiple-choice,Which fraction is represented by point W shown on the number line?,"Which fraction is represented by point W shown on the number line? <br><img src=""images/question_16.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade4-2014.js,math_grade4_2014,17,drag-drop,"Identify the place value for each digit in the number 304,215.","Identify the place value for each digit in the number 304,215."
math-grade4-2014.js,math_grade4_2014,18,multiple-choice,This table shows the times it took four students to complete a 40-meter race. Which statement about these times is true?,"This table shows the times it took four students to complete a 40-meter race. <br><img src=""images/question_18.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which statement about these times is true?"
math-grade4-2014.js,math_grade4_2014,19,multiple-choice,Which statement is true?,Which statement is true?
math-grade4-2014.js,math_grade4_2014,20,multiple-choice,How is 2.32 written in words?,How is 2.32 written in words?
math-grade4-2014.js,math_grade4_2014,21,multiple-choice,"What is 7,613,542 rounded to the nearest ten thousand?","What is 7,613,542 rounded to the nearest ten thousand?"
math-grade4-2014.js,math_grade4_2014,22,multiple-choice,A fractional part of this group of triangles is shaded. Which group below has an equivalent fraction of the arrows shaded?,"A fractional part of this group of triangles is shaded. <br><img src=""images/question_22.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which group below has an equivalent fraction of the arrows shaded?"
math-grade4-2014.js,math_grade4_2014,23,multiple-choice,Model 1 is shaded to represent one whole. Model 2 is shaded to represent a fraction. Which decimal number is represented in Model 2?,"Model 1 is shaded to represent one whole. <br><img src=""images/question_23a.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Model 2 is shaded to represent a fraction. <br><img src=""images/question_23b.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which decimal number is represented in Model 2?"
math-grade4-2014.js,math_grade4_2014,24,drag-drop,Order the fractions from greatest to least.,Order the fractions from greatest to least.
math-grade4-2014.js,math_grade4_2014,25,multiple-choice,"Which number, when rounded to the nearest hundredth, is equal to 7.59?","Which number, when rounded to the nearest hundredth, is equal to 7.59?"
math-grade4-2014.js,math_grade4_2014,26,multiple-choice,Which figure has less than four angles?,Which figure has less than four angles?
math-grade4-2014.js,math_grade4_2014,27,multiple-choice,Which estimate best describes the value of 29 1 3 − 13 2 3 ?,Which estimate best describes the value of <math><mn>29</mn><mfrac><mn>1</mn><mn>3</mn></mfrac></math> − <math><mn>13</mn><mfrac><mn>2</mn><mn>3</mn></mfrac></math>?
math-grade4-2014.js,math_grade4_2014,28,multiple-choice,Identify two lines in the figure that appear to be parallel.,"Identify two lines in the figure that appear to be parallel. <br><img src=""images/question_28.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade4-2014.js,math_grade4_2014,29,multiple-choice,Lola's puppy weighed 6 pounds. What is the total number of ounces Lola's puppy weighed?,Lola's puppy weighed 6 pounds. What is the total number of ounces Lola's puppy weighed?
math-grade4-2014.js,math_grade4_2014,30,multiple-choice,Which pair of figures appears to be congruent?,Which pair of figures appears to be congruent?
math-grade4-2014.js,math_grade4_2014,31,multiple-choice,A restaurant has 3 gallons of soup. What is the total number of pints of soup this restaurant has?,A restaurant has 3 gallons of soup. What is the total number of pints of soup this restaurant has?
math-grade4-2014.js,math_grade4_2014,32,multiple-choice,A basketball team left the school at 2:55 P.M. and returned at 5:45 P.M. What was the total amount of time that passed between the time this team left and returned to the school?,A basketball team left the school at 2:55 P.M. and returned at 5:45 P.M. What was the total amount of time that passed between the time this team left and returned to the school?
math-grade4-2014.js,math_grade4_2014,33,multiple-choice,Which of these objects has a mass closest to 1 kilogram?,Which of these objects has a mass closest to 1 kilogram?
math-grade4-2014.js,math_grade4_2014,34,multiple-choice,Which picture shows a single reflection of the figure across line r?,Which picture shows a single reflection of the figure across line r?
math-grade4-2014.js,math_grade4_2014,35,multiple-choice,Which set of figures shows only octagons?,Which set of figures shows only octagons?
math-grade4-2014.js,math_grade4_2014,36,multiple-choice,2 meters = __ millimeters,2 meters = __ millimeters
math-grade4-2014.js,math_grade4_2014,37,multiple-choice,Which of the followign represents ray KL?,Which of the followign represents ray KL?
math-grade4-2014.js,math_grade4_2014,38,multiple-choice,Tyrone used 1 pint of liquid to completely fill a container. Which container could be the one Tyrone filled?,Tyrone used 1 pint of liquid to completely fill a container. Which container could be the one Tyrone filled?
math-grade4-2014.js,math_grade4_2014,39,multiple-choice,Mandy is making a spinner game. She wants the arrow on the spinner to have an equally likely chance of landing on each of 4 spaces. Each space will have a different shape on it. Which appears to be the spinner Mandy should make?,Mandy is making a spinner game. She wants the arrow on the spinner to have an equally likely chance of landing on each of 4 spaces. Each space will have a different shape on it. Which appears to be the spinner Mandy should make?
math-grade4-2014.js,math_grade4_2014,40,multiple-choice,Which equation is true?,Which equation is true?
math-grade4-2014.js,math_grade4_2014,41,multiple-choice,"Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?","Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?"
math-grade4-2014.js,math_grade4_2014,42,multiple-choice,The table shows the total number of players on different numbers of bowling teams in a tournament. The pattern continues in the same way. How many bowling teams are needed for a total of 52 players?,"The table shows the total number of players on different numbers of bowling teams in a tournament. <br><img src=""images/question_42.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The pattern continues in the same way. How many bowling teams are needed for a total of 52 players?"
math-grade4-2014.js,math_grade4_2014,43,multiple-choice,Lori has a coin with one side heads and one side tails. Which letter on this number line best represents the probability that this coin flipped one time will land with tails facing up?,"Lori has a coin with one side heads and one side tails. Which letter on this number line best represents the probability that this coin flipped one time will land with tails facing up? <br><img src=""images/question_43.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade4-2014.js,math_grade4_2014,44,multiple-choice,"This graph shows the morning temperature in a city for each of four days. The morning temperature on Thursday was 52°F. Based on the data in this graph, which day had a temperature closest to Thursday's temperature?","This graph shows the morning temperature in a city for each of four days. <br><img src=""images/question_44.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The morning temperature on Thursday was 52°F. Based on the data in this graph, which day had a temperature closest to Thursday's temperature?"
math-grade4-2014.js,math_grade4_2014,45,multiple-choice,"Todd has the following folders in his backpack: 2 blue 2 red 2 yellow 2 purple The folders are all the same size and shape, Todd reaches into his backpack and selects one folder without looking. What is the likelihood the folder will be green?","Todd has the following folders in his backpack: <ul><li>2 blue</li><li>2 red</li><li>2 yellow</li><li>2 purple</li></ul> The folders are all the same size and shape, Todd reaches into his backpack and selects one folder without looking. What is the likelihood the folder will be green?"
math-grade4-2014.js,math_grade4_2014,46,multiple-choice,Which number sentence is correct?,Which number sentence is correct?
math-grade4-2014.js,math_grade4_2014,47,multiple-choice,Which equation shows the use of the associative property of multiplication?,Which equation shows the use of the associative property of multiplication?
math-grade4-2014.js,math_grade4_2014,48,point-select,Jeremy rolls a fair number cube labeled 1 through 6. Place a point on the number line to represent the probability that he will roll a 2 on the first roll.,Jeremy rolls a fair number cube labeled 1 through 6. Place a point on the number line to represent the probability that he will roll a 2 on the first roll.
math-grade4-2014.js,math_grade4_2014,49,multiple-choice,"An art club has 2 fourth-grade girls, 4 third-grade boys, 10 third-grade girls, and 8 fourth-grade boys. Which table correctly shows this information?","An art club has 2 fourth-grade girls, 4 third-grade boys, 10 third-grade girls, and 8 fourth-grade boys. Which table correctly shows this information?"
math-grade4-2014.js,math_grade4_2014,50,multiple-choice,"In increasing pattern is shown. 5, 14, 23, 32, 41 Which pattern uses the same rule as the pattern above?","In increasing pattern is shown. <br><center>5, 14, 23, 32, 41</center> Which pattern uses the same rule as the pattern above?"
math-grade4-practice-2023.js,math_grade4_practice_2023,1,multiple-choice,Each circle shown is the same size. Which correctly compares the fractions represented by the shaded regions of each circle?,Each circle shown is the same size. Which correctly compares the fractions represented by the shaded regions of each circle?
math-grade4-practice-2023.js,math_grade4_practice_2023,2,multiple-choice,Each model shown is shaded to represent a fraction. Each model is the same size. Which two models appear to have equivalent fractions shaded?,"Each model shown is shaded to represent a fraction. Each model is the same size.<br><img src=""images/2.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Which two models appear to have equivalent fractions shaded?"
math-grade4-practice-2023.js,math_grade4_practice_2023,3,multiple-choice,Model X represents a number. Key: □ = 1 Which fraction and decimal are equivalent to the number represented by Model X?,"Model X represents a number.<br><img src=""images/3.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Key: □ = 1<br>Which fraction and decimal are equivalent to the number represented by Model X?"
math-grade4-practice-2023.js,math_grade4_practice_2023,4,multiple-choice,Which estimate best describes the value of 29 1 3 − 13 2 3 ?,Which estimate best describes the value of <math><mn>29</mn><mfrac><mn>1</mn><mn>3</mn></mfrac></math> − <math><mn>13</mn><mfrac><mn>2</mn><mn>3</mn></mfrac></math>?
math-grade4-practice-2023.js,math_grade4_practice_2023,5,multiple-choice,James needs 1 2 foot of string for each bracelet he makes. He will make 5 bracelets. What is the total length of string James needs to make 5 bracelets?,"James needs <math><mfrac><mn>1</mn><mn>2</mn></mfrac></math> foot of string for each bracelet he makes. He will make 5 bracelets.<br><img src=""images/5.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>What is the total length of string James needs to make 5 bracelets?"
math-grade4-practice-2023.js,math_grade4_practice_2023,6,multiple-choice,A cook will pour 4 cups of uncooked rice into 8 bags. The cook will pour the same amount of rice into each bag. Which division statement best represents this situation?,"A cook will pour 4 cups of uncooked rice into 8 bags. The cook will pour the same amount of rice into each bag.<br><img src=""images/6.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Which division statement best represents this situation?"
math-grade4-practice-2023.js,math_grade4_practice_2023,7,multiple-choice,Which group can be represented by the division statement shown? 4 5 = 4 ÷ 5,Which group can be represented by the division statement shown?<br><math><mfrac><mn>4</mn><mn>5</mn></mfrac></math> = 4 ÷ 5
math-grade4-practice-2023.js,math_grade4_practice_2023,8,multiple-choice,The array shown represents a number. It has 5 rows and 10 columns. Which list shows all the factor pairs for this number?,"The array shown represents a number. It has 5 rows and 10 columns.<br><img src=""images/8.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Which list shows all the factor pairs for this number?"
math-grade4-practice-2023.js,math_grade4_practice_2023,9,multiple-choice,Cindy rode her bike 4 5 of a mile. Wyatt rode his bike 3 5 of a mile. What is the total distance Cindy and Wyatt rode their bikes?,"Cindy rode her bike <math><mfrac><mn>4</mn><mn>5</mn></mfrac></math> of a mile. Wyatt rode his bike <math><mfrac><mn>3</mn><mn>5</mn></mfrac></math> of a mile.<br><img src=""images/9.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>What is the total distance Cindy and Wyatt rode their bikes?"
math-grade4-practice-2023.js,math_grade4_practice_2023,10,multiple-choice,"Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?","Lenny bought sunglasses for $3.35 and a beach towel for $8.71, including tax. He gave the clerk $15.00 to pay for these items. What is the amount of change Lenny should receive?"
math-grade4-practice-2023.js,math_grade4_practice_2023,11,multiple-choice,Which estimate is most reasonable for the weight or the mass of the gym shoes this girl is holding?,"Which estimate is most reasonable for the weight or the mass of the gym shoes this girl is holding?<br><img src=""images/11.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade4-practice-2023.js,math_grade4_practice_2023,12,multiple-choice,16 ounces = 1 pound 2 pounds = ______ ? ounces,16 ounces = 1 pound<br>2 pounds = ______ ? ounces
math-grade4-practice-2023.js,math_grade4_practice_2023,13,multiple-choice,3 feet = 1 yard Malik bought 38 feet of fencing to place around his garden. Which length is equivalent to 38 feet?,3 feet = 1 yard<br>Malik bought 38 feet of fencing to place around his garden. Which length is equivalent to 38 feet?
math-grade4-practice-2023.js,math_grade4_practice_2023,14,multiple-choice,This clock shows the time Xavier finished swim practice. His practice lasted 2 hours 20 minutes. At what time did Xavier's swim practice start?,"This clock shows the time Xavier finished swim practice.<br><img src=""images/14.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>His practice lasted 2 hours 20 minutes. At what time did Xavier's swim practice start?"
math-grade4-practice-2023.js,math_grade4_practice_2023,15,multiple-choice,This line graph shows the total number of cups of lemonade Patrick sold on one day from 10:00 A.M. until 3:00 P.M. Which table shows another way to organize the data?,"This line graph shows the total number of cups of lemonade Patrick sold on one day from 10:00 A.M. until 3:00 P.M.<br><img src=""images/15.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>Which table shows another way to organize the data?"
math-grade4-practice-2023.js,math_grade4_practice_2023,16,multiple-choice,Isaiah has erasers in his pocket. • There are orange erasers and purple erasers. • All the erasers are the same size and shape. • Isaiah is least likely to select a purple eraser when he takes one eraser out of his pocket without looking. Which letter best represents the probability Isaiah will select a purple eraser?,"Isaiah has erasers in his pocket.<br>• There are orange erasers and purple erasers.<br>• All the erasers are the same size and shape.<br>• Isaiah is least likely to select a purple eraser when he takes one eraser out of his pocket without looking.<br>Which letter best represents the probability Isaiah will select a purple eraser?<br><img src=""images/16.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
math-grade4-practice-2023.js,math_grade4_practice_2023,17,multiple-choice,The probability that the arrow on a spinner will land on a space labeled black is 3 6 . Which spinner best represents this situation?,The probability that the arrow on a spinner will land on a space labeled black is <math><mfrac><mn>3</mn><mn>6</mn></mfrac></math>. Which spinner best represents this situation?
math-grade4-practice-2023.js,math_grade4_practice_2023,18,multiple-choice,"This list of numbers follows a pattern. 14, 23, 32, 41, 50… The pattern continues in the same way. What will be the 7th number in this pattern?","This list of numbers follows a pattern.<br>14, 23, 32, 41, 50…<br>The pattern continues in the same way. What will be the 7th number in this pattern?"
math-grade5-2014.js,math_grade5_2014,1,multiple-choice,56.791 + 1.9 = ?,56.791 + 1.9 = ?
math-grade5-2014.js,math_grade5_2014,2,multiple-choice,Which decimal is equivalent to 3 5 ?,Which decimal is equivalent to <math><mfrac><mn>3</mn><mn>5</mn></mfrac></math>?
math-grade5-2014.js,math_grade5_2014,3,multiple-choice,A parking garage has 12 levels. Each level has 86 parking spaces. What is the total number of parking spaces in the garage?,A parking garage has 12 levels. Each level has 86 parking spaces. What is the total number of parking spaces in the garage?
math-grade5-2014.js,math_grade5_2014,4,multiple-choice,What is the value of this expression? 6+4(8-5),What is the value of this expression? <br><center>6+4(8-5)</center>
math-grade5-2014.js,math_grade5_2014,5,multiple-choice,Which list of numbers is ordered from least to greatest?,Which list of numbers is ordered from least to greatest?
math-grade5-2014.js,math_grade5_2014,6,multiple-choice,"Based on the order of operations, which shows the first step in simplifying this expression? 16 ÷ 2 + 6(7 + 4 × 5)","Based on the order of operations, which shows the first step in simplifying this expression? <br><center>16 ÷ 2 + 6(7 + 4 × 5)</center>"
math-grade5-2014.js,math_grade5_2014,7,free-response,This table shows the weights of Vincent's three dogs. What is the difference between the combined weight of Hannah and Dillon and the weight of Wilson?,"This table shows the weights of Vincent's three dogs. <br><img src=""images/question_7.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> What is the difference between the combined weight of Hannah and Dillon and the weight of Wilson?"
math-grade5-2014.js,math_grade5_2014,8,multiple-choice,"Mary Lee has a total of 216 eggs. Using these eggs, she will fill empty egg cartons that each hold 12 eggs. What is the greatest number of egg cartons that Mary Lee can fill completely?","Mary Lee has a total of 216 eggs. Using these eggs, she will fill empty egg cartons that each hold 12 eggs. What is the greatest number of egg cartons that Mary Lee can fill completely?"
math-grade5-2014.js,math_grade5_2014,9,multiple-choice,What is the product of 5.06 and 2.1?,What is the product of 5.06 and 2.1?
math-grade5-2014.js,math_grade5_2014,10,free-response,493.57 ÷ 7 = __,493.57 ÷ 7 = __
math-grade5-2014.js,math_grade5_2014,11,multiple-choice,The cost for a movie ticket is $5.50. Soft drinks cost $1.25 each. What is the total cost for 13 people to each purchase a movie ticket and a soft drink?,The cost for a movie ticket is $5.50. Soft drinks cost $1.25 each. What is the total cost for 13 people to each purchase a movie ticket and a soft drink?
math-grade5-2014.js,math_grade5_2014,12,multiple-choice,"students are comparing their heights. Jose is 4 1 6 feet tall, Lee is 4 1 4 feet tall, Judi is 4 1 12 feet tall, and Sammy is 4 2 3 feet tall. Which student is the tallest?","students are comparing their heights. Jose is 4<math><mfrac><mn>1</mn><mn>6</mn></mfrac></math> feet tall, Lee is 4<math><mfrac><mn>1</mn><mn>4</mn></mfrac></math> feet tall, Judi is 4<math><mfrac><mn>1</mn><mn>12</mn></mfrac></math> feet tall, and Sammy is 4<math><mfrac><mn>2</mn><mn>3</mn></mfrac></math> feet tall. Which student is the tallest?"
math-grade5-2014.js,math_grade5_2014,13,multiple-choice,Michael has a total of 10 pies to serve. This table shows the amounts of pie Michael has already served. Which mixed number represents the total amount of pie Michael has left to serve?,"Michael has a total of 10 pies to serve. This table shows the amounts of pie Michael has already served. <br><img src=""images/question_13.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which mixed number represents the total amount of pie Michael has left to serve?"
math-grade5-2014.js,math_grade5_2014,14,multiple-choice,"The state of Virginia has a total area of 39,594 square miles. The state of Maryland has a total area of 9,774 square miles. How much larger is the total area of Virginia than Maryland?","The state of Virginia has a total area of 39,594 square miles. The state of Maryland has a total area of 9,774 square miles. How much larger is the total area of Virginia than Maryland?"
math-grade5-2014.js,math_grade5_2014,15,multiple-choice,Karla bought 3 packages of chicken. The total weight of the chicken in these packages is 7.52 pounds. This table shows the weight of the chicken in two packages. What is the weight of the chicken in package Y?,"Karla bought 3 packages of chicken. The total weight of the chicken in these packages is 7.52 pounds. This table shows the weight of the chicken in two packages. <br><img src=""images/question_15.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> What is the weight of the chicken in package Y?"
math-grade5-2014.js,math_grade5_2014,16,multiple-choice,This chart shows the number of miles Tyra walked on each of three days. What is the total number of miles Tyra walked on these three days?,"This chart shows the number of miles Tyra walked on each of three days. <br><img src=""images/question_16.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> What is the total number of miles Tyra walked on these three days?"
math-grade5-2014.js,math_grade5_2014,17,multiple-choice,A set of basketball uniforms contains only odd-numbered jerseys. Which could be three of the jersey numbers from this set of uniforms?,A set of basketball uniforms contains only odd-numbered jerseys. Which could be three of the jersey numbers from this set of uniforms?
math-grade5-2014.js,math_grade5_2014,18,multiple-choice,Tristan saw five helicopters parked at the airport. Which list shows all of the odd numbers on the helicopters?,"Tristan saw five helicopters parked at the airport. <br><img src=""images/question_18.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which list shows all of the odd numbers on the helicopters?"
math-grade5-2014.js,math_grade5_2014,19,multiple-choice,Which of the following digits could be found in the ones place of a number that is divisible by 2?,Which of the following digits could be found in the ones place of a number that is divisible by 2?
math-grade5-2014.js,math_grade5_2014,20,free-response,"What is 7,459.82 rounded to the nearest whole number?","What is 7,459.82 rounded to the nearest whole number?"
math-grade5-2014.js,math_grade5_2014,21,multiple-choice,530 milliliters = __ liter(s),530 milliliters = __ liter(s)
math-grade5-2014.js,math_grade5_2014,22,multiple-choice,Which is closest to the measure of ∠T?,"Which is closest to the measure of ∠T? <br><img src=""images/question_22.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br>"
math-grade5-2014.js,math_grade5_2014,23,multiple-choice,Marissa drew a figure with the following characteristics. Four congruent sides Two pairs of parallel sides Two pairs of congruent opposite angles No right angles Which term best describes the figure Marissa drew?,Marissa drew a figure with the following characteristics. <ul><li>Four congruent sides</li><li>Two pairs of parallel sides</li><li>Two pairs of congruent opposite angles</li><li>No right angles</li></ul> Which term best describes the figure Marissa drew?
math-grade5-2014.js,math_grade5_2014,24,multiple-choice,Mario began watching a movie at the time shown on the clock. The movie was 2 hours and 25 minutes long. What time did the movie end?,"Mario began watching a movie at the time shown on the clock. <br><img src=""images/question_24.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The movie was 2 hours and 25 minutes long. What time did the movie end?"
math-grade5-2014.js,math_grade5_2014,25,multiple-choice,"To determine the amount of peanuts a bag will hold, Toby needs to find the--","To determine the amount of peanuts a bag will hold, Toby needs to find the--"
math-grade5-2014.js,math_grade5_2014,26,multiple-select,This is a flat figure. Destiny plans to cut this figure along the dashed line segments. Identify the names of the three figures she will form.,"This is a flat figure. Destiny plans to cut this figure along the dashed line segments. <br><img src=""images/question_26.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Identify the names of the three figures she will form."
math-grade5-2014.js,math_grade5_2014,27,multiple-choice,Point S is the center of the circle shown. Which line segment is a radius of the circle?,"Point S is the center of the circle shown. <br><img src=""images/question_27.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which line segment is a radius of the circle?"
math-grade5-2014.js,math_grade5_2014,28,multiple-choice,The city is building a new outdoor basketball court. Which is most likely the length of the new outdoor basketball court?,"The city is building a new outdoor basketball court. <br><img src=""images/question_28.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which is most likely the length of the new outdoor basketball court?"
math-grade5-2014.js,math_grade5_2014,29,multiple-choice,Which triangle appears to be a scalene triangle?,Which triangle appears to be a scalene triangle?
math-grade5-2014.js,math_grade5_2014,30,multiple-choice,Perimeter is used to find the--,Perimeter is used to find the--
math-grade5-2014.js,math_grade5_2014,31,multiple-select,Identify each angle that appears to be an acute angle.,Identify each angle that appears to be an acute angle.
math-grade5-2014.js,math_grade5_2014,32,multiple-choice,What is the area of a right triangle with a base of 4 feet and a height of 8 feet?,What is the area of a right triangle with a base of 4 feet and a height of 8 feet?
math-grade5-2014.js,math_grade5_2014,33,multiple-choice,"The chart shows the different shirts, pants, and shoes Simon has in his closet. Which lists all of the possible combinations Simon can create of one shirt, one pair of pants, and one pair of shoes?","The chart shows the different shirts, pants, and shoes Simon has in his closet. <br><img src=""images/question_33.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which lists all of the possible combinations Simon can create of one shirt, one pair of pants, and one pair of shoes?"
math-grade5-2014.js,math_grade5_2014,34,multiple-choice,This table shows the number of fish in each of 7 aquariums. Jeff emptied all the fish from these aquariums and put a fair share of these fish into each of these 7 aquariums. The number of fish he will put into each aquarium represents the--,"This table shows the number of fish in each of 7 aquariums. <br><img src=""images/question_34.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Jeff emptied all the fish from these aquariums and put a fair share of these fish into each of these 7 aquariums. The number of fish he will put into each aquarium represents the--"
math-grade5-2014.js,math_grade5_2014,35,multiple-choice,"This graph shows the high temperature in Richmond for each of 6 days. Based on this graph, which statement is true?","This graph shows the high temperature in Richmond for each of 6 days. <br><img src=""images/question_35.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Based on this graph, which statement is true?"
math-grade5-2014.js,math_grade5_2014,36,multiple-choice,Brad has 2 bags with blocks that are all the same shape and size. There are 5 blocks in Bag A and 2 blocks in Bag B as shown. Brad will randomly select one block from each bag. Which list shows all of the possible combinations of one block from each bag?,"Brad has 2 bags with blocks that are all the same shape and size. There are 5 blocks in Bag A and 2 blocks in Bag B as shown. <br><img src=""images/question_36.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Brad will randomly select one block from each bag. Which list shows all of the possible combinations of one block from each bag?"
math-grade5-2014.js,math_grade5_2014,37,free-response,"A set of data is shown. { 24, 14, 37, 14, 25, 37, 14, 33, 27 } What is the mode for this set of data?","A set of data is shown. <center>{ 24, 14, 37, 14, 25, 37, 14, 33, 27 }</center> What is the mode for this set of data?"
math-grade5-2014.js,math_grade5_2014,38,multiple-choice,A number machine uses a rule to change numbers. This table shows the results. Which could be the rule the number machine uses to change the input numbers to the output numbers?,"A number machine uses a rule to change numbers. This table shows the results. <br><img src=""images/question_38.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which could be the rule the number machine uses to change the input numbers to the output numbers?"
math-grade5-2014.js,math_grade5_2014,39,multiple-choice,"This graph shows the number of boxes of canned soup that were delivered to a grocery store each week for six weeks. Based on this graph, which statement is true?","This graph shows the number of boxes of canned soup that were delivered to a grocery store each week for six weeks. <br><img src=""images/question_39.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Based on this graph, which statement is true?"
math-grade5-2014.js,math_grade5_2014,40,multiple-choice,Ms. Chapman wrote this equation on the board. 1 + n = 6 She drew a model of this equation using this key. Which model best represents Ms. Chapman's equation?,"Ms. Chapman wrote this equation on the board. <center>1 + n = 6</center> She drew a model of this equation using this key. <br><img src=""images/question_40.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Which model best represents Ms. Chapman's equation?"
math-grade5-2014.js,math_grade5_2014,41,multiple-choice,"Which rule can be used to find the next number in this increasing pattern? 3, 4, 6, 9, 13, 18, 24, _","Which rule can be used to find the next number in this increasing pattern? <center>3, 4, 6, 9, 13, 18, 24, _</center>"
math-grade5-2014.js,math_grade5_2014,42,multiple-choice,"Jordan needs to walk 6 more miles this week to reach his weekly goal of 21 miles. Which number sentence can be used to find n, the total number of miles that Jordan has walked so far this week?","Jordan needs to walk 6 more miles this week to reach his weekly goal of 21 miles. Which number sentence can be used to find n, the total number of miles that Jordan has walked so far this week?"
math-grade5-2014.js,math_grade5_2014,43,multiple-choice,The table shows the number of points Ellie scored in each of five games. The range is 10 because it is the--,"The table shows the number of points Ellie scored in each of five games. <br><img src=""images/question_43.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> The range is 10 because it is the--"
math-grade5-2014.js,math_grade5_2014,44,multiple-choice,"This stem-and-leaf plot shows the number of pies sold at a bakery each day for 14 days. Based on the information in the stem-and-leaf plot, which statement is correct?","This stem-and-leaf plot shows the number of pies sold at a bakery each day for 14 days. <br><img src=""images/question_44.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img><br> Based on the information in the stem-and-leaf plot, which statement is correct?"
math-grade5-2014.js,math_grade5_2014,45,multiple-choice,"This sample space shows all the possible combinations of one type of main dish and one type of drink from which Roberto can choose. Cereal, Milk Cereal, Juice Eggs, Milk Eggs, Juice Pancakes, Milk Pancakes, Juice According to the sample space, what is the probability Roberto will select eggs and juice?","This sample space shows all the possible combinations of one type of main dish and one type of drink from which Roberto can choose. <center>Cereal, Milk<br>Cereal, Juice<br>Eggs, Milk<br>Eggs, Juice<br>Pancakes, Milk<br>Pancakes, Juice</center> According to the sample space, what is the probability Roberto will select eggs and juice?"
math-grade5-2014.js,math_grade5_2014,46,free-response,"What is the 7th term in this decreasing pattern? 73, 64, 56, 49, 43, ...","What is the 7th term in this decreasing pattern? <center>73, 64, 56, 49, 43, ...</center>"
math-grade5-2014.js,math_grade5_2014,47,multiple-choice,"This set of data shows the number of pages that Caden read each night for 5 nights. { 15, 12, 18, 10, 30 } What is the range for this set of data?","This set of data shows the number of pages that Caden read each night for 5 nights. <center>{ 15, 12, 18, 10, 30 }</center> What is the range for this set of data?"
math-grade5-2014.js,math_grade5_2014,48,multiple-choice,Which situation could be represented by the open sentence 15 - 5 = p?,Which situation could be represented by the open sentence 15 - 5 = p?
math-grade5-2014.js,math_grade5_2014,49,multiple-choice,Which equation shows the distributive property?,Which equation shows the distributive property?
