source_file,test_id,qid,type,clean_text,raw_text
reading-grade5-practice-2024.js,reading_grade5_practice_2024,28,multiple-choice,"According to the article, which activity is done by both visitors and staff?","According to the article, which activity is done by both visitors and staff?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,29,multiple-choice,"According to the brochure, visitors should swirl the pans slowly because the--","According to the brochure, visitors should swirl the pans slowly because the--"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,30,multiple-choice,In which part of the brochure would the author include the names of local jewelers who work with gemstones?,In which part of the brochure would the author include the names of local jewelers who work with gemstones?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,31,multiple-choice,Which two words from the brochure are antonyms?,Which two words from the brochure are antonyms?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,32,multiple-choice,"Read this thesaurus entry. scrub v. - clean, erase, polish, scrap. Which word best replaces scrub in paragraph 6?","Read this thesaurus entry. <div class=""passage-dicbox""><b>scrub</b> <i>v.</i> - clean, erase, polish, scrap.</div> Which word best replaces <u>scrub</u> in paragraph 6?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,33,multiple-choice,"Read this sentence from paragraph 7. Then she breezed around the mess, burst out the front door, and escaped. Which meaning of burst is used in this sentence?","Read this sentence from paragraph 7. <div class=""passage-innerbox"">Then she breezed around the mess, <u>burst</u> out the front door, and escaped.</div> Which meaning of <u>burst</u> is used in this sentence?"
reading-grade5-practice-2024.js,reading_grade5_practice_2024,34,multiple-choice,Maddy tosses her brother's backpack on the floor because she--,Maddy tosses her brother's backpack on the floor because she--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,35,multiple-choice,Maddy goes to the game most likely because she--,Maddy goes to the game most likely because she--
reading-grade5-practice-2024.js,reading_grade5_practice_2024,36,multiple-choice,Which phrase from the story tells the most about the setting?,Which phrase from the story tells the most about the setting?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,37,multiple-choice,Which sentence from the story contains an example of figurative language?,Which sentence from the story contains an example of figurative language?
reading-grade5-practice-2024.js,reading_grade5_practice_2024,38,multiple-choice,The main conflict in the story is that Maddy--,The main conflict in the story is that Maddy--
reading-grade6-2015.js,reading_grade6_2015,1,multiple-choice,"Read this sentence from paragraph 2. Julia relaxed, thinking Mr. Malone would let another tardy slide by. What does this sentence suggest?","Read this sentence from paragraph 2. <div class=""passage-innerbox"">Julia relaxed, thinking Mr. Malone would let another tardy slide by.</div> What does this sentence suggest?"
reading-grade6-2015.js,reading_grade6_2015,2,multiple-choice,"In paragraph 6, Julia's response to the news that she cannot attend the field trip best indicates that she--","In paragraph 6, Julia's response to the news that she cannot attend the field trip best indicates that she--"
reading-grade6-2015.js,reading_grade6_2015,3,multiple-choice,"In paragraph 12, which topic do the adults most likely discuss before Julia arrives?","In paragraph 12, which topic do the adults most likely discuss before Julia arrives?"
reading-grade6-2015.js,reading_grade6_2015,4,multiple-choice,"In paragraph 14, what does acknowledgment mean?","In paragraph 14, what does <u>acknowledgment</u> mean?"
reading-grade6-2015.js,reading_grade6_2015,5,multiple-choice,Which word in paragraph 17 signals a generalization?,Which word in paragraph 17 signals a generalization?
reading-grade6-2015.js,reading_grade6_2015,6,multiple-choice,Select the appropriate effect of the cause listed below. Cause: Julia is tardy three times.,"Select the appropriate effect of the cause listed below. <br><b>Cause:</b><div class=""passage-innerbox"">Julia is tardy three times.</div>"
reading-grade6-2015.js,reading_grade6_2015,7,multiple-choice,Which statement is most likely true about Julia's dad?,Which statement is most likely true about Julia's dad?
reading-grade6-2015.js,reading_grade6_2015,8,multiple-choice,Which sentence states the most likely reason Julia is allowed to go on the field trip?,Which sentence states the most likely reason Julia is allowed to go on the field trip?
reading-grade6-2015.js,reading_grade6_2015,9,multiple-choice,"At the end of the story, the reader may best conclude that the biggest reward for Julia is--","At the end of the story, the reader may best conclude that the biggest reward for Julia is--"
reading-grade6-2015.js,reading_grade6_2015,10,multiple-choice,"Which information would best be included in ""The Mystery of Mountain Lake"" section?","Which information would best be included in ""The Mystery of Mountain Lake"" section?"
reading-grade6-2015.js,reading_grade6_2015,11,multiple-choice,"According to information in paragraph 4, the main goal of Mountain Lake Conservancy is to--","According to information in paragraph 4, the main goal of Mountain Lake Conservancy is to--"
reading-grade6-2015.js,reading_grade6_2015,12,multiple-choice,Which heading would be best for paragraph 5?,Which heading would be best for paragraph 5?
reading-grade6-2015.js,reading_grade6_2015,13,multiple-choice,The author organizes information in paragraph 6 by--,The author organizes information in paragraph 6 by--
reading-grade6-2015.js,reading_grade6_2015,14,multiple-choice,"Based on the article, the mystery at Mountain Lake was difficult to solve since the cause of the changing water levels was--","Based on the article, the mystery at Mountain Lake was difficult to solve since the cause of the changing water levels was--"
reading-grade6-2015.js,reading_grade6_2015,15,multiple-choice,"The author refers to the hotel as ""The historical Mountain Lake Hotel"" most likely because of its--","The author refers to the hotel as ""The historical Mountain Lake Hotel"" most likely because of its--"
reading-grade6-2015.js,reading_grade6_2015,16,multiple-choice,"According to the article, the most likely reason visitors return to the Mountain Lake Hotel is to--","According to the article, the most likely reason visitors return to the Mountain Lake Hotel is to--"
reading-grade6-2015.js,reading_grade6_2015,17,multiple-choice,Which sentence from the article states an opinion?,Which sentence from the article states an opinion?
reading-grade6-2015.js,reading_grade6_2015,18,multiple-choice,"Which word means ""to be continually engaged in close, careful study""?","Which word means ""to be continually engaged in close, careful study""?"
reading-grade6-2015.js,reading_grade6_2015,19,multiple-choice,"The author's use of the word ""flying"" in the title best shows that the speaker--","The author's use of the word ""flying"" in the title best shows that the speaker--"
reading-grade6-2015.js,reading_grade6_2015,20,multiple-choice,"Read lines 4-5 from the poem. My sled and I are like one creature; We lean together in the turns, Based on these lines, the speaker's closeness to the sled shows the speaker is--","Read lines 4-5 from the poem. <div class=""passage-innerbox"">My sled and I are like one creature; <br>We lean together in the turns,</div> Based on these lines, the speaker's closeness to the sled shows the speaker is--"
reading-grade6-2015.js,reading_grade6_2015,21,multiple-select,Which two words are the best synonyms for lumber in line 18?,Which two words are the best synonyms for <u>lumber</u> in line 18?
reading-grade6-2015.js,reading_grade6_2015,22,multiple-choice,Which line best suggests that the speaker has been down the hill in the past?,Which line best suggests that the speaker has been down the hill in the past?
reading-grade6-2015.js,reading_grade6_2015,23,multiple-choice,What will the speaker most likely do next?,What will the speaker most likely do next?
reading-grade6-2015.js,reading_grade6_2015,24,multiple-choice,"Read this sentence. A small vice in Craig's writing style is his habit of not explaining his ideas, but he can improve his skills with increased effort. What is the meaning of vice in this sentence?","Read this sentence. <div class=""passage-innerbox"">A small <u>vice</u> in Craig's writing style is his habit of not explaining his ideas, but he can improve his skills with increased effort.</div> What is the meaning of <u>vice</u> in this sentence?"
reading-grade6-2015.js,reading_grade6_2015,25,multiple-choice,"Which word comes from a root that means ""to try""?","Which word comes from a root that means ""to try""?"
reading-grade6-2015.js,reading_grade6_2015,26,multiple-choice,Which question is answered in the first paragraph?,Which question is answered in the first paragraph?
reading-grade6-2015.js,reading_grade6_2015,27,multiple-choice,"What information could best be added to the section ""Clip, Save, and Win""?","What information could best be added to the section ""Clip, Save, and Win""?"
reading-grade6-2015.js,reading_grade6_2015,28,multiple-choice,"Read this sentence from ""Win a Lions T-Shirt."" Just fill out this form, drop it off at the school store, and listen to the announce ments every morning. In which word does - ment have the same meaning as it does in announce ment ?","Read this sentence from ""Win a Lions T-Shirt."" <div class=""passage-innerbox"">Just fill out this form, drop it off at the school store, and listen to the announce<u>ments</u> every morning.</div> In which word does -<u>ment</u> have the same meaning as it does in announce<u>ment</u>?"
reading-grade6-2015.js,reading_grade6_2015,29,multiple-choice,What is the purpose of the Lion's Den?,What is the purpose of the Lion's Den?
reading-grade6-2015.js,reading_grade6_2015,30,multiple-select,Complete these notes. Ways the Lion's Den tries to persuade students to visit the school store:,Complete these notes. <br>Ways the Lion's Den tries to persuade students to visit the school store:
reading-grade6-2015.js,reading_grade6_2015,31,multiple-choice,The school store will most benefit students who--,The school store will most benefit students who--
reading-grade6-2015.js,reading_grade6_2015,32,multiple-choice,Which sentence states a fact about the information in the flier?,Which sentence states a fact about the information in the flier?
reading-grade6-2015.js,reading_grade6_2015,33,multiple-choice,Paragraph 1 indicates that therapy dogs can work with children who--,Paragraph 1 indicates that therapy dogs can work with children who--
reading-grade6-2015.js,reading_grade6_2015,34,multiple-choice,Which question is answered in paragraph 2?,Which question is answered in paragraph 2?
reading-grade6-2015.js,reading_grade6_2015,35,multiple-choice,"In paragraph 4, the word circumstances means--","In paragraph 4, the word <u>circumstances</u> means--"
reading-grade6-2015.js,reading_grade6_2015,36,multiple-choice,Which paragraph in the article discusses the role of the dog's handler during a therapy session?,Which paragraph in the article discusses the role of the dog's handler during a therapy session?
reading-grade6-2015.js,reading_grade6_2015,37,multiple-choice,"Based on the article, what might a child most likely be able to do after several reading therapy sessions?","Based on the article, what might a child most likely be able to do after several reading therapy sessions?"
reading-grade6-2015.js,reading_grade6_2015,38,multiple-choice,What may the reader conclude about birds in reading therapy programs?,What may the reader conclude about birds in reading therapy programs?
reading-grade6-2015.js,reading_grade6_2015,39,multiple-choice,This article answers all these questions EXCEPT--,This article answers all these questions EXCEPT--
reading-grade6-2015.js,reading_grade6_2015,40,multiple-choice,"Read this thesaurus entry. slumped v. -- Slid, sank, tumbled, crashed. Which word best replaces slumped in paragraph 5?","Read this thesaurus entry. <div class=""passage-dicbox""><b>slumped</b> <i>v.</i> -- Slid, sank, tumbled, crashed.</div> Which word best replaces <u>slumped</u> in paragraph 5?"
reading-grade6-2015.js,reading_grade6_2015,41,multiple-choice,Which sentence is the best summary of paragraph 10?,Which sentence is the best summary of paragraph 10?
reading-grade6-2015.js,reading_grade6_2015,42,multiple-select,Use paragraphs 13 and 14 to complete this web.,"Use paragraphs 13 and 14 to complete this web. <br><img src=""images/42.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""></img>"
reading-grade6-2015.js,reading_grade6_2015,43,multiple-choice,What could be the cause of the effect shown? Effect: Anthony suddenly remembers Field Day.,"What could be the cause of the effect shown? <br><b>Effect:</b><div class=""passage-innerbox"">Anthony suddenly remembers Field Day.</div>"
reading-grade6-2015.js,reading_grade6_2015,44,multiple-choice,Which sentence from the story best shows that Anthony can be responsible?,Which sentence from the story best shows that Anthony can be responsible?
reading-grade6-2015.js,reading_grade6_2015,45,multiple-choice,What does the title mean?,What does the title mean?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,1,multiple-choice,Quinterro's thoughts in paragraphs 1 and 2 most contribute to the plot of the story by--,Quinterro's thoughts in paragraphs 1 and 2 most contribute to the plot of the story by--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,2,multiple-choice,"The word binoculars in paragraph 17 comes from the Latin word ocular , which means--","The word <u>binoculars</u> in paragraph 17 comes from the Latin word <i>ocular</i>, which means--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,3,multiple-choice,What is the main conflict of the story?,What is the main conflict of the story?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,4,multiple-choice,Which sentence best expresses the theme of the story?,Which sentence best expresses the theme of the story?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,5,multiple-choice,The author's purpose for including paragraph 2 is to explain--,The author's purpose for including paragraph 2 is to explain--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,6,multiple-choice,"In paragraph 6, the author explains that lava —","In paragraph 6, the author explains that lava —"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,7,multiple-choice,Which sentence best summarizes paragraph 10?,Which sentence best summarizes paragraph 10?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,8,multiple-choice,Which sentence from the article states an opinion about the Ring of Fire?,Which sentence from the article states an opinion about the Ring of Fire?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,9,multiple-choice,"Based on the article, the reader can determine that volcanic activity--","Based on the article, the reader can determine that volcanic activity--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,10,multiple-choice,"Read this sentence from paragraph 1. Once again her room looked like a whirlwind had blown through it, and she knew exactly who the culprit was. The author uses hyperbole in this sentence to--","Read this sentence from paragraph 1. <div class=""passage-innerbox"">Once again her room looked like a whirlwind had blown through it, and she knew exactly who the culprit was.</div> The author uses hyperbole in this sentence to--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,11,multiple-choice,"In paragraph 2, the word appraise means--","In paragraph 2, the word <u>appraise</u> means--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,12,multiple-choice,The author includes paragraphs 11-13 mainly to--,The author includes paragraphs 11-13 mainly to--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,13,multiple-choice,The empty swing in paragraph 15 leads Alice to the resolution by helping her realize--,The empty swing in paragraph 15 leads Alice to the resolution by helping her realize--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,14,multiple-choice,The author chooses to use this point of view because--,The author chooses to use this point of view because--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,15,multiple-choice,Which sentence best summarizes lines 15-17?,Which sentence best summarizes lines 15-17?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,16,multiple-choice,The setting of the poem affects the speaker by--,The setting of the poem affects the speaker by--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,17,multiple-choice,The reader knows that the speaker's point of view has changed since her last visit to the island because she--,The reader knows that the speaker's point of view has changed since her last visit to the island because she--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,18,multiple-choice,"The Latin word internalis means ""extending to the interior."" In paragraph 1 of the article, internal means--","The Latin word <i>internalis</i> means ""extending to the interior."" In paragraph 1 of the article, <u>internal</u> means--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,19,multiple-choice,Which word is a synonym for fatigue in paragraph 3?,Which word is a synonym for <u>fatigue</u> in paragraph 3?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,20,multiple-choice,Paragraph 7 is organized by using--,Paragraph 7 is organized by using--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,21,multiple-choice,"Based on the article, plants unfold their leaves to--","Based on the article, plants unfold their leaves to--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,22,multiple-choice,The author's word choice in paragraph 1 introduces a tone of--,The author's word choice in paragraph 1 introduces a tone of--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,23,multiple-choice,Which word in paragraph 18 does the author use to influence the reader's attitude about Sydney?,Which word in paragraph 18 does the author use to influence the reader's attitude about Sydney?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,24,multiple-choice,Jada most likely smiles at the end of the story because she--,Jada most likely smiles at the end of the story because she--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,25,multiple-choice,Zach knows that Jada is not as meek as she seems because she —,Zach knows that Jada is not as meek as she seems because she —
reading-grade6-practice-2024.js,reading_grade6_practice_2024,26,multiple-choice,Zach discusses eclipses with Jada because--,Zach discusses eclipses with Jada because--
reading-grade6-practice-2024.js,reading_grade6_practice_2024,27,multiple-choice,"Based on information in the story, the reader understands that Zach--","Based on information in the story, the reader understands that Zach--"
reading-grade6-practice-2024.js,reading_grade6_practice_2024,28,multiple-choice,Which sentence best expresses a theme of the story?,Which sentence best expresses a theme of the story?
reading-grade6-practice-2024.js,reading_grade6_practice_2024,29,multiple-choice,Zach's character is important to the story because he--,Zach's character is important to the story because he--
reading-grade7-2015.js,reading_grade7_2015,1,multiple-choice,"In paragraph 4, the author includes the detail of Mrs. Parker sounding ""a little too patient"" to suggest that —","In paragraph 4, the author includes the detail of Mrs. Parker sounding ""a little too patient"" to suggest that —"
reading-grade7-2015.js,reading_grade7_2015,2,multiple-choice,"Read this sentence from paragraph 7. ""They're fiction al , of course, but I want to name them after real places that nobody knows much about."" In which word does the suffix - al have the same meaning as it does in fiction al ?","Read this sentence from paragraph 7.<div class=""passage-innerbox"">""They're fiction<u>al</u>, of course, but I want to name them after real places that nobody knows much about.""</div>In which word does the suffix -<u>al</u> have the same meaning as it does in fiction<u>al</u>?"
reading-grade7-2015.js,reading_grade7_2015,3,multiple-choice,Which word in paragraph 17 conveys Jared's embarrassment?,Which word in paragraph 17 conveys Jared's embarrassment?
reading-grade7-2015.js,reading_grade7_2015,4,multiple-choice,Complete this web.,"Complete this web.<br><br><img src=""images/question_4.png"" class=""question-image"" alt=""Image failed to load. Please try again later.""/>"
reading-grade7-2015.js,reading_grade7_2015,5,multiple-choice,"In this story, Jared's main conflict can be described as —","In this story, Jared's main conflict can be described as —"
reading-grade7-2015.js,reading_grade7_2015,6,multiple-choice,"In a summary of this story, the most important detail to include is how Jared —","In a summary of this story, the most important detail to include is how Jared —"
reading-grade7-2015.js,reading_grade7_2015,7,multiple-choice,"By the end of the story, readers can best predict that Jared will —","By the end of the story, readers can best predict that Jared will —"
reading-grade7-2015.js,reading_grade7_2015,8,multiple-choice,Why does the author include paragraph 1?,Why does the author include paragraph 1?
reading-grade7-2015.js,reading_grade7_2015,9,multiple-choice,What does domesticated mean in paragraph 2?,What does <u>domesticated</u> mean in paragraph 2?
reading-grade7-2015.js,reading_grade7_2015,10,multiple-choice,"In paragraph 4, reverence means —","In paragraph 4, <u>reverence</u> means —"
reading-grade7-2015.js,reading_grade7_2015,11,multiple-choice,Read this sentence from paragraph 4. The Egyptians did not wish to harm the animals. Why does the author include this detail in the article?,"Read this sentence from paragraph 4.<div class=""passage-innerbox"">The Egyptians did not wish to harm the animals.</div>Why does the author include this detail in the article?"
reading-grade7-2015.js,reading_grade7_2015,12,multiple-choice,Which statement best summarizes paragraph 5?,Which statement best summarizes paragraph 5?
reading-grade7-2015.js,reading_grade7_2015,13,multiple-choice,Which word from paragraph 7 best shows how Maus are viewed in Egypt today?,Which word from paragraph 7 best shows how Maus are viewed in Egypt today?
reading-grade7-2015.js,reading_grade7_2015,14,multiple-choice,"According to the article, cats started gaining acceptance in Egypt when —","According to the article, cats started gaining acceptance in Egypt when —"
reading-grade7-2015.js,reading_grade7_2015,15,multiple-choice,What problem do Maus currently experience in Egypt?,What problem do Maus currently experience in Egypt?
reading-grade7-2015.js,reading_grade7_2015,16,multiple-choice,Which paragraph from the article offers the most useful information for a report about how groups help animals?,Which paragraph from the article offers the most useful information for a report about how groups help animals?
reading-grade7-2015.js,reading_grade7_2015,17,multiple-choice,Which idea from the article offers the best support for a presentation about the effect pets can have on owners?,Which idea from the article offers the best support for a presentation about the effect pets can have on owners?
reading-grade7-2015.js,reading_grade7_2015,18,multiple-choice,The pine thinks the oak should be ashamed because the oak —,The pine thinks the oak should be ashamed because the oak —
reading-grade7-2015.js,reading_grade7_2015,19,multiple-choice,"Based on the details in this poem, the oak tree and pine tree are most likely located —","Based on the details in this poem, the oak tree and pine tree are most likely located —"
reading-grade7-2015.js,reading_grade7_2015,20,multiple-choice,Who is the narrator in this poem?,Who is the narrator in this poem?
reading-grade7-2015.js,reading_grade7_2015,21,multiple-choice,"Based on the end of the poem, what will most likely happen in the future?","Based on the end of the poem, what will most likely happen in the future?"
reading-grade7-2015.js,reading_grade7_2015,22,multiple-choice,The trees speaking to each other is an example of —,The trees speaking to each other is an example of —
reading-grade7-2015.js,reading_grade7_2015,23,multiple-choice,Which of these is a theme of this poem?,Which of these is a theme of this poem?
reading-grade7-2015.js,reading_grade7_2015,24,multiple-choice,"The word sympathy comes from Greek roots that mean ""similar emotion."" Based on the Greek roots, which is the best example of sympathy ?","The word <i>sympathy</i> comes from Greek roots that mean ""similar emotion."" Based on the Greek roots, which is the best example of <i>sympathy</i>?"
reading-grade7-2015.js,reading_grade7_2015,25,multiple-choice,The author organizes the information in paragraph 3 by —,The author organizes the information in paragraph 3 by —
reading-grade7-2015.js,reading_grade7_2015,26,multiple-choice,Read this sentence from paragraph 6. His influence is evident; many painters mimic his style and use of color and texture. Which word is a synonym for mimic ?,"Read this sentence from paragraph 6.<div class=""passage-innerbox"">His influence is evident; many painters mimic his style and use of color and texture.</div>Which word is a synonym for <i>mimic</i>?"
reading-grade7-2015.js,reading_grade7_2015,27,multiple-choice,Which of these does the author seem to admire most about van Gogh's paintings?,Which of these does the author seem to admire most about van Gogh's paintings?
reading-grade7-2015.js,reading_grade7_2015,28,multiple-choice,"Based on the article, van Gogh learned how to paint by —","Based on the article, van Gogh learned how to paint by —"
reading-grade7-2015.js,reading_grade7_2015,29,multiple-choice,The author includes a photograph of The Starry Night in order to —,The author includes a photograph of <i>The Starry Night</i> in order to —
reading-grade7-2015.js,reading_grade7_2015,30,multiple-choice,Which word does the author use to show a contrast? Yet van Gogh today is considered one of the greatest artists of all time .,Which word does the author use to show a contrast?<br><br><u>Yet</u> van Gogh <u>today</u> is <u>considered</u> one of the greatest <u>artists</u> of all <u>time</u>.
reading-grade7-2015.js,reading_grade7_2015,31,multiple-choice,"Which paragraph would be most useful for writing a report titled ""A Detailed Look at van Gogh's Most Famous Works""?","Which paragraph would be most useful for writing a report titled ""A Detailed Look at van Gogh's Most Famous Works""?"
reading-grade7-2015.js,reading_grade7_2015,32,multiple-choice,"The author's word choice in the section ""What's in your bag?"" is best described as —","The author's word choice in the section ""What's in your bag?"" is best described as —"
reading-grade7-2015.js,reading_grade7_2015,33,multiple-choice,"Which organizational pattern is used in the section ""Satisfaction guaranteed""?","Which organizational pattern is used in the section ""Satisfaction guaranteed""?"
reading-grade7-2015.js,reading_grade7_2015,34,multiple-choice,In which section of the flier will students learn when to pay for their purchase?,In which section of the flier will students learn when to pay for their purchase?
reading-grade7-2015.js,reading_grade7_2015,35,multiple-choice,The author best explains the features of the merchandise by —,The author best explains the features of the merchandise by —
reading-grade7-2015.js,reading_grade7_2015,36,multiple-choice,Students who want to order more than one bag would most likely —,Students who want to order more than one bag would most likely —
reading-grade7-2015.js,reading_grade7_2015,37,multiple-choice,Read this chart a student made about the bags. Which of these shows that the student misunderstood information about the bags?,"Read this chart a student made about the bags.<br><br><img src=""images/question_37.png"" alt=""Image failed to load. Please try again later."" class=""question-image""/><br><br>Which of these shows that the student misunderstood information about the bags?"
reading-grade7-2015.js,reading_grade7_2015,38,multiple-choice,"In paragraph 1, what does the word localities mean?","In paragraph 1, what does the word <u>localities</u> mean?"
reading-grade7-2015.js,reading_grade7_2015,39,multiple-choice,Which word is a synonym for provision in paragraph 4?,Which word is a synonym for <u>provision</u> in paragraph 4?
reading-grade7-2015.js,reading_grade7_2015,40,multiple-choice,"In paragraph 8, the description of the students as a ""small group of budding photographers"" suggests they are —","In paragraph 8, the description of the students as a ""small group of budding photographers"" suggests they are —"
reading-grade7-2015.js,reading_grade7_2015,41,multiple-choice,"In paragraph 8, the other students in Mr. James' classroom are confused because they —","In paragraph 8, the other students in Mr. James' classroom are confused because they —"
reading-grade7-2015.js,reading_grade7_2015,42,multiple-choice,"Read this sentence from paragraph 11. The students scrambled to take pictures and stared in amazement. The word ""scrambled"" suggests that the students were —","Read this sentence from paragraph 11.<div class=""passage-innerbox"">The students scrambled to take pictures and stared in amazement.</div>The word ""scrambled"" suggests that the students were —"
reading-grade7-2015.js,reading_grade7_2015,43,multiple-choice,"Based on Helen's actions, which of these will most likely occur in the future?","Based on Helen's actions, which of these will most likely occur in the future?"
reading-grade7-2015.js,reading_grade7_2015,44,multiple-choice,Helen is pleased that the club will go on a camping trip because the experience will —,Helen is pleased that the club will go on a camping trip because the experience will —
reading-grade7-2015.js,reading_grade7_2015,45,multiple-choice,Which detail about the bats should be included in a summary of the story?,Which detail about the bats should be included in a summary of the story?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,1,multiple-choice,"The name ""the osprey garden"" in paragraph 4 gives the reader the impression of--","The name ""the osprey garden"" in paragraph 4 gives the reader the impression of--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,2,multiple-choice,Which sentence from the article contains a comparison?,Which sentence from the article contains a comparison?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,3,multiple-choice,Which detail about ospreys should be included in a summary of the article?,Which detail about ospreys should be included in a summary of the article?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,4,multiple-choice,Paragraph 19 contributes to the theme of the story by showing that--,Paragraph 19 contributes to the theme of the story by showing that--
reading-grade7-practice-2024.js,reading_grade7_practice_2024,5,multiple-choice,Which sentence from the story best communicates a sense of celebration?,Which sentence from the story best communicates a sense of celebration?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,6,multiple-choice,"In paragraph 3, the newspaper reporter writes about Keichline most likely because she--","In paragraph 3, the newspaper reporter writes about Keichline most likely because she--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,7,multiple-choice,"In paragraph 5, the word innovative means--","In paragraph 5, the word <u>innovative</u> means--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,8,multiple-choice,"In paragraph 5, the information is organized by--","In paragraph 5, the information is organized by--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,9,multiple-choice,"""A Leader in Her Profession"" would be the best heading for which paragraph?","""A Leader in Her Profession"" would be the best heading for which paragraph?"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,10,multiple-choice,Read lines 21 and 22 from the poem. No canvas can compete with such a scene; No tube of paint can duplicate so true These lines show that the speaker believes--,"Read lines 21 and 22 from the poem. <div class=""passage-innerbox"">No canvas can compete with such a scene;<br>No tube of paint can duplicate so true</div> These lines show that the speaker believes--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,11,multiple-choice,"In line 31, the word comfort has a connotation of —","In line 31, the word <u>comfort</u> has a connotation of —"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,12,multiple-choice,The speaker's word choice in the poem conveys a tone of--,The speaker's word choice in the poem conveys a tone of--
reading-grade7-practice-2024.js,reading_grade7_practice_2024,13,multiple-choice,"At the top of the article, the words ""Student Voices Column"" are in boldface type and placed between horizontal lines in order to--","At the top of the article, the words ""Student Voices Column"" are in boldface type and placed between horizontal lines in order to--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,14,multiple-choice,"In paragraph 1, the reader knows that the students--","In paragraph 1, the reader knows that the students--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,15,multiple-choice,"In paragraph 3, the author puts ""old-fashioned"" in quotation marks to--","In paragraph 3, the author puts ""old-fashioned"" in quotation marks to--"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,16,multiple-choice,Which detail from paragraphs 3 and 4 emphasizes the author's positive viewpoint about menu items?,Which detail from paragraphs 3 and 4 emphasizes the author's positive viewpoint about menu items?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,17,multiple-choice,"Read this sentence from paragraph 4. Eighth-grader Jasmine Firestone says, ""The new tacos on Tuesdays are the best food in the world!"" Why does the author include this example of hyperbole?","Read this sentence from paragraph 4. <div class=""passage-innerbox"">Eighth-grader Jasmine Firestone says, ""The new tacos on Tuesdays are the best food in the world!""</div> Why does the author include this example of hyperbole?"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,18,multiple-choice,Read these glossary entries for words that appear in paragraph 5. alert: Able to think and respond quickly. approach: Move closer to a person or object. designed: Created a drawing or sketch. surveyed: Carefully examined something to determine its value. Which entry gives the meaning of the word as it is used in paragraph 5?,"Read these glossary entries for words that appear in paragraph 5. <div class=""passage-dicbox""><b>alert:</b> Able to think and respond quickly.<br> <b>approach:</b> Move closer to a person or object.<br> <b>designed:</b> Created a drawing or sketch.<br> <b>surveyed:</b> Carefully examined something to determine its value.</div> Which entry gives the meaning of the word as it is used in paragraph 5?"
reading-grade7-practice-2024.js,reading_grade7_practice_2024,19,multiple-choice,What is the main idea of paragraph 5?,What is the main idea of paragraph 5?
reading-grade7-practice-2024.js,reading_grade7_practice_2024,20,multiple-choice,"Based on paragraph 6, the main outcome of interviewing Marge LaRough was that the author--","Based on paragraph 6, the main outcome of interviewing Marge LaRough was that the author--"
