qid,test_id,source_file,type,question_text,word_count,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
24,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A group of campers travels to a cabin which has no electrical power. In order to provide the power for a heater and lights, which device would be appropriate?",14,7,0.94165754,0.4846177101135254,0:0.0083|1:0.0083|2:0.0083|3:0.0083|4:0.0083|5:0.0083|6:0.0083|7:0.9417
25,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of the.se i.s most likely the result of weasels and foxes depending on the same food source?,7,4,0.89059436,0.8052608966827393,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.8906|5:0.0156|6:0.0156|7:0.0156
26,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A farmer wants to plant a crop that grows well in a marshland environment. In order to produce a good harvest, the most important characteristic this plant should have is the ability to--",16,6,0.9485066,0.4372674822807312,0:0.0074|1:0.0074|2:0.0074|3:0.0074|4:0.0074|5:0.0074|6:0.9485|7:0.0074
27,science_grade8_2015,science-grade8-2015.js,multiple-choice,"The volume of water in the pot decreases during this investigation. Water droplets form on the mirror when positioned over the pot. In this setup, water--",13,3,0.937432,0.5132057666778564,0:0.0089|1:0.0089|2:0.0089|3:0.9374|4:0.0089|5:0.0089|6:0.0089|7:0.0089
28,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which is an abiotic change in an ecosystem?,3,3,0.7810705,1.3728207349777222,0:0.0313|1:0.0313|2:0.0313|3:0.7811|4:0.0313|5:0.0313|6:0.0313|7:0.0313
29,science_grade8_2015,science-grade8-2015.js,free-response,Ca + 2H₂O → Ca(OH)₂ + H₂ How many different elements are involved in the chemical reaction shown?,9,3,0.6991946,1.320119857788086,0:0.0125|1:0.0125|2:0.0125|3:0.6992|4:0.0125|5:0.0125|6:0.2257|7:0.0125
30,science_grade8_2015,science-grade8-2015.js,multiple-choice,Physical and chemical weathering processes are responsible for breaking down rocks. Which of these is an example of chemical weathering by water?,11,1,0.9270499,0.5816351175308228,0:0.0104|1:0.9270|2:0.0104|3:0.0104|4:0.0104|5:0.0104|6:0.0104|7:0.0104
31,science_grade8_2015,science-grade8-2015.js,multiple-choice,The shaded row in the t.able is called a--,4,4,0.8247931,1.161346673965454,0:0.0251|1:0.0250|2:0.0250|3:0.0250|4:0.8248|5:0.0250|6:0.0250|7:0.0250
32,science_grade8_2015,science-grade8-2015.js,multiple-choice,White-footed mice having thicker fur than cactus mice is probably influenced most by the differences in the--,9,0,0.91248816,0.6737868785858154,0:0.9125|1:0.0125|2:0.0125|3:0.0125|4:0.0125|5:0.0125|6:0.0125|7:0.0125
33,science_grade8_2015,science-grade8-2015.js,multiple-choice,"During human fertilization, an egg and a sperm cell unite. Which structures in these cells carry the genes that will be transferred to the offspring?",12,7,0.93268,0.5448328256607056,0:0.0096|1:0.0096|2:0.0096|3:0.0096|4:0.0096|5:0.0096|6:0.0096|7:0.9327
34,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which facility relies on a nonrenewable source of energy?,5,7,0.85407376,1.0092178583145142,0:0.0208|1:0.0208|2:0.0208|3:0.0208|4:0.0209|5:0.0208|6:0.0209|7:0.8541
35,science_grade8_2015,science-grade8-2015.js,multiple-choice,"As the frequency of a wave decreases, the wave's--",4,2,0.8249404,1.160603642463684,0:0.0250|1:0.0250|2:0.8249|3:0.0250|4:0.0250|5:0.0250|6:0.0250|7:0.0250
36,science_grade8_2015,science-grade8-2015.js,multiple-choice,This picture shows a zebra with two tick birds on its back. The tick birds alert the zebras that predators are near as well as remove and eat ticks found on zebras. What is the primary type of interaction between the tick birds and the zebras?,25,1,0.9663352,0.30695921182632446,0:0.0048|1:0.9663|2:0.0048|3:0.0048|4:0.0048|5:0.0048|6:0.0048|7:0.0048
37,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which change will most likely increase the strength of a magnetic field produced by an electromagnet?,8,5,0.90271205,0.7334612011909485,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.9027|6:0.0139|7:0.0139
38,science_grade8_2015,science-grade8-2015.js,multiple-choice,The physical expression of a trait in an organism is known as the--,5,1,0.85409105,1.0091253519058228,0:0.0208|1:0.8541|2:0.0208|3:0.0209|4:0.0209|5:0.0208|6:0.0209|7:0.0208
39,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which statement correctly describes a difference between the mesosphere and the stratosphere?,6,6,0.8749797,0.8945978879928589,0:0.0179|1:0.0179|2:0.0179|3:0.0179|4:0.0179|5:0.0179|6:0.8750|7:0.0179
40,science_grade8_2015,science-grade8-2015.js,multiple-select,Which organisms are producers in this food web?,4,4,0.82494414,1.1605849266052246,0:0.0250|1:0.0250|2:0.0250|3:0.0250|4:0.8249|5:0.0250|6:0.0250|7:0.0250
41,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these represents the freezing point of water in correct SI units?,6,2,0.87490636,0.89500892162323,0:0.0179|1:0.0179|2:0.8749|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.0179
42,science_grade8_2015,science-grade8-2015.js,multiple-choice,A girl kicks a soccer ball into the air. Which of these best explains why the soccer ball falls back to Earth?,12,5,0.9326567,0.5449867248535156,0:0.0096|1:0.0096|2:0.0096|3:0.0096|4:0.0096|5:0.9327|6:0.0096|7:0.0096
43,science_grade8_2015,science-grade8-2015.js,multiple-choice,Students measured the amount of an unknown substance that dissolved in water at different temperatures. What was the independent variable in this investigation?,12,0,0.93265265,0.5450133085250854,0:0.9327|1:0.0096|2:0.0096|3:0.0096|4:0.0096|5:0.0096|6:0.0096|7:0.0096
44,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which characteristic is common to the four outer planets in our solar system?,7,4,0.89057875,0.805351972579956,0:0.0156|1:0.0156|2:0.0156|3:0.0156|4:0.8906|5:0.0156|6:0.0156|7:0.0156
45,science_grade8_2015,science-grade8-2015.js,multiple-choice,"When comparing a plant cell to an animal cell, only the plant cell will contain--",8,7,0.9027448,0.7332634925842285,0:0.0139|1:0.0139|2:0.0139|3:0.0139|4:0.0139|5:0.0139|6:0.0139|7:0.9027
46,science_grade8_2015,science-grade8-2015.js,multiple-choice,"A student measures her heart rate after each of the activities listed. Based on this information, which is a constant in the student's investigation?",11,5,0.9270471,0.5816529393196106,0:0.0104|1:0.0104|2:0.0104|3:0.0104|4:0.0104|5:0.9270|6:0.0104|7:0.0104
47,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these is the best description of a typical organism in the Plant kingdom?,6,2,0.8749125,0.894974946975708,0:0.0179|1:0.0179|2:0.8749|3:0.0179|4:0.0179|5:0.0179|6:0.0179|7:0.0179
48,science_grade8_2015,science-grade8-2015.js,multiple-choice,Which of these is a way that a person can help improve air quality?,6,3,0.874955,0.8947368860244751,0:0.0179|1:0.0179|2:0.0179|3:0.8750|4:0.0179|5:0.0179|6:0.0179|7:0.0179
